annee,departement,amm,quantite_produit,conditionnement,eaj
2016,COTE-D'OR,2120048,1481.0,L,Non
2016,COTE-D'OR,2120049,188.0,L,Non
2016,COTE-D'OR,2120051,1350.0,L,Non
2016,COTE-D'OR,2120057,20.0,L,Non
2016,COTE-D'OR,2120059,1985.0,L,Non
2016,COTE-D'OR,2120061,1445.0,L,Non
2016,COTE-D'OR,2120063,11.1,L,Oui
2016,COTE-D'OR,2120066,1950.0,L,Non
2016,COTE-D'OR,2120067,54.0,K,Non
2016,COTE-D'OR,2120069,500.0,K,Non
2016,COTE-D'OR,2120070,3775.0,L,Non
2016,COTE-D'OR,2120071,54.0,L,Non
2016,COTE-D'OR,2120075,45467.5,L,Non
2016,COTE-D'OR,2120076,960.0,L,Non
2016,COTE-D'OR,2120086,465.0,L,Non
2016,COTE-D'OR,2120089,9963.0,L,Non
2016,COTE-D'OR,2120091,101.0,K,Non
2016,COTE-D'OR,2120093,1390.0,L,Non
2016,COTE-D'OR,2120116,1572.0,L,Oui
2016,COTE-D'OR,2120120,1445.0,L,Non
2016,COTE-D'OR,2120129,49.1,L,Oui
2016,COTE-D'OR,2120132,7005.0,K,Non
2016,COTE-D'OR,2120133,517.5,L,Oui
2016,COTE-D'OR,2120143,8160.0,L,Non
2016,COTE-D'OR,2120150,9.4,L,Oui
2016,COTE-D'OR,2120153,2810.0,L,Non
2016,COTE-D'OR,2120154,940.0,L,Non
2016,COTE-D'OR,2120155,427.8,L,Oui
2016,COTE-D'OR,2120157,4623.6,L,Oui
2016,COTE-D'OR,2120159,87.5,L,Non
2016,COTE-D'OR,2120160,860.0,L,Non
2016,COTE-D'OR,2120171,18.0,K,Non
2016,COTE-D'OR,2120172,161.0,L,Oui
2016,COTE-D'OR,2120174,410.0,L,Oui
2016,COTE-D'OR,2120177,22.0,K,Non
2016,COTE-D'OR,2120194,188.0,K,Non
2016,COTE-D'OR,2120196,485.0,L,Non
2016,COTE-D'OR,2120205,6220.0,L,Non
2016,COTE-D'OR,2120206,6090.0,L,Non
2016,COTE-D'OR,2120213,15.8,L,Oui
2016,COTE-D'OR,2120214,10.0,K,Non
2016,COTE-D'OR,2120219,6.2,L,Non
2016,COTE-D'OR,2130013,9.0,L,Non
2016,COTE-D'OR,2130033,1285.0,L,Non
2016,COTE-D'OR,2130040,459.8,L,Oui
2016,COTE-D'OR,2130049,7111.2,L,Non
2016,COTE-D'OR,2130054,155.0,L,Non
2016,COTE-D'OR,2130059,651.0,L,Non
2016,COTE-D'OR,2130066,42.0,K,Non
2016,COTE-D'OR,2130067,25.0,L,Non
2016,COTE-D'OR,2130068,812.0,L,Non
2016,COTE-D'OR,2130069,1868.0,L,Non
2016,COTE-D'OR,2130075,20813.8,K,Non
2016,COTE-D'OR,2130083,1311.0,L,Non
2016,COTE-D'OR,2130084,5808.0,K,Non
2016,COTE-D'OR,2130088,716.0,K,Oui
2016,COTE-D'OR,2130091,151.0,L,Non
2016,COTE-D'OR,2130093,1058.0,L,Oui
2016,COTE-D'OR,2130103,25.0,K,Oui
2016,COTE-D'OR,2130104,30.0,K,Non
2016,COTE-D'OR,2130106,274.2,K,Oui
2016,COTE-D'OR,2130125,2380.0,K,Oui
2016,COTE-D'OR,2130126,1146.8,K,Oui
2016,COTE-D'OR,2130140,540.0,L,Non
2016,COTE-D'OR,2130141,24.0,L,Oui
2016,COTE-D'OR,2130151,1.6,K,Oui
2016,COTE-D'OR,2130152,687.5,L,Non
2016,COTE-D'OR,2130153,861.1,L,Oui
2016,COTE-D'OR,2130164,155.0,L,Non
2016,COTE-D'OR,2130184,290.0,L,Non
2016,COTE-D'OR,2130202,10213.0,L,Non
2016,COTE-D'OR,2130240,176.0,K,Oui
2016,COTE-D'OR,2130244,65.0,L,Non
2016,COTE-D'OR,2130247,80.0,L,Non
2016,COTE-D'OR,2130249,6310.0,L,Non
2016,COTE-D'OR,2130251,48.0,L,Non
2016,COTE-D'OR,2130253,315.0,L,Non
2016,COTE-D'OR,2130255,10.0,K,Non
2016,COTE-D'OR,2130256,4530.0,L,Non
2016,COTE-D'OR,2130266,205.0,L,Non
2016,COTE-D'OR,2140002,33.0,L,Non
2016,COTE-D'OR,2140018,315.0,L,Non
2016,COTE-D'OR,2140019,254.0,L,Non
2016,COTE-D'OR,2140039,3020.0,L,Non
2016,COTE-D'OR,2140040,4410.0,K,Non
2016,COTE-D'OR,2140042,89.7,L,Non
2016,COTE-D'OR,2140050,10875.0,K,Non
2016,COTE-D'OR,2140052,342.0,L,Non
2016,COTE-D'OR,2140055,303.0,L,Oui
2016,COTE-D'OR,2140060,3145.0,L,Non
2016,COTE-D'OR,2140061,1040.0,L,Non
2016,COTE-D'OR,2140065,9031.2,K,Non
2016,COTE-D'OR,2140078,306.7,L,Non
2016,COTE-D'OR,2140082,40.0,L,Non
2016,COTE-D'OR,2140085,56.0,L,Non
2016,COTE-D'OR,2140086,282.0,K,Non
2016,COTE-D'OR,2140088,20880.0,L,Non
2016,COTE-D'OR,2140093,6080.0,L,Non
2016,COTE-D'OR,2140098,9538.0,L,Non
2016,COTE-D'OR,2140106,0.5,L,Oui
2016,COTE-D'OR,2140121,1866.0,L,Non
2016,COTE-D'OR,2140123,17298.0,L,Non
2016,COTE-D'OR,2140124,9.2,K,Non
2016,COTE-D'OR,2140127,31.0,K,Non
2016,COTE-D'OR,2140134,62.8,K,Oui
2016,COTE-D'OR,2140148,91.0,L,Non
2016,COTE-D'OR,2140150,265.0,L,Non
2016,COTE-D'OR,2140152,1345.0,L,Non
2016,COTE-D'OR,2140160,180.0,L,Non
2016,COTE-D'OR,2140164,78.0,K,Non
2016,COTE-D'OR,2140166,452.0,L,Oui
2016,COTE-D'OR,2140167,668.5,L,Oui
2016,COTE-D'OR,2140168,181.1,L,Non
2016,COTE-D'OR,2140173,10400.7,L,Non
2016,COTE-D'OR,2140175,2105.0,L,Non
2016,COTE-D'OR,2140177,464.3,L,Non
2016,COTE-D'OR,2140184,1459.0,K,Non
2016,COTE-D'OR,2140192,3020.0,L,Non
2016,COTE-D'OR,2140193,192.0,L,Non
2016,COTE-D'OR,2140199,549.0,K,Non
2016,COTE-D'OR,2140207,220.0,L,Non
2016,COTE-D'OR,2140215,1431.3,K,Non
2016,COTE-D'OR,2140252,1575.2,K,Oui
2016,COTE-D'OR,2140254,1175.0,L,Non
2016,COTE-D'OR,2140255,470.0,L,Non
2016,COTE-D'OR,2140256,178.0,L,Non
2016,COTE-D'OR,2140257,8070.0,L,Non
2016,COTE-D'OR,2140258,2210.0,L,Non
2016,COTE-D'OR,2140265,6230.0,L,Non
2016,COTE-D'OR,2150001,18.2,K,Oui
2016,COTE-D'OR,2150007,3905.0,K,Non
2016,COTE-D'OR,2150011,91.4,L,Oui
2016,COTE-D'OR,2150028,45.0,L,Non
2016,COTE-D'OR,2150058,150.0,L,Non
2016,COTE-D'OR,2150078,230.0,L,Non
2016,COTE-D'OR,2150084,115.0,L,Non
2016,COTE-D'OR,2150087,151.9,K,Oui
2016,COTE-D'OR,2150102,65.0,L,Oui
2016,COTE-D'OR,2150124,44.9,L,Non
2016,COTE-D'OR,2150125,185.6,L,Non
2016,COTE-D'OR,2150130,181.0,L,Non
2016,COTE-D'OR,2150280,982.7,L,Non
2016,COTE-D'OR,2150387,160.0,L,Non
2016,COTE-D'OR,2150412,10.0,L,Non
2016,COTE-D'OR,2150417,12.9,K,Non
2016,COTE-D'OR,2150481,95.0,K,Non
2016,COTE-D'OR,2150483,7520.0,K,Non
2016,COTE-D'OR,2150484,314.0,L,Non
2016,COTE-D'OR,2150489,13805.0,L,Non
2016,COTE-D'OR,2150790,385.4,K,Oui
2016,COTE-D'OR,2150918,34.0,L,Non
2016,COTE-D'OR,2150969,33.0,K,Oui
2016,COTE-D'OR,2159993,0.5,K,Oui
2016,COTE-D'OR,2159998,0.1,K,Oui
2016,COTE-D'OR,2160226,2080.0,K,Non
2016,COTE-D'OR,2160324,2202.5,L,Non
2016,COTE-D'OR,2160931,50.0,L,Non
2016,COTE-D'OR,2160937,18.0,L,Non
2016,COTE-D'OR,5100219,49025.0,K,Non
2016,COTE-D'OR,5500179,75.0,L,Non
2016,COTE-D'OR,6000067,25.0,L,Non
2016,COTE-D'OR,6200075,18.7,K,Non
2016,COTE-D'OR,6400401,1.0,K,Non
2016,COTE-D'OR,6500402,5610.0,L,Non
2016,COTE-D'OR,6800258,55.0,K,Non
2016,COTE-D'OR,6800403,2700.0,K,Non
2016,COTE-D'OR,6900313,5.0,L,Non
2016,COTE-D'OR,6900486,0.2,L,Oui
2016,COTE-D'OR,7300221,16665.0,L,Non
2016,COTE-D'OR,7400057,2200.0,L,Non
2016,COTE-D'OR,7400115,20000.0,L,Non
2016,COTE-D'OR,7400634,1.7,K,Oui
2016,COTE-D'OR,7400755,15.0,K,Non
2016,COTE-D'OR,7400815,19080.0,L,Non
2016,COTE-D'OR,7500004,9.9,L,Oui
2016,COTE-D'OR,7500071,795.0,K,Non
2016,COTE-D'OR,7500569,24.0,K,Non
2016,COTE-D'OR,7500716,85.0,K,Non
2016,COTE-D'OR,7600008,50.0,L,Non
2016,COTE-D'OR,7600557,165.0,L,Non
2016,COTE-D'OR,7700078,2585.0,L,Non
2016,COTE-D'OR,7700216,6870.0,L,Non
2016,COTE-D'OR,7700568,2580.0,K,Oui
2016,COTE-D'OR,7700706,7554.0,K,Oui
2016,COTE-D'OR,7800132,50.0,L,Non
2016,COTE-D'OR,7900323,40.0,L,Non
2016,COTE-D'OR,7900708,2620.0,L,Non
2016,COTE-D'OR,8000084,181.0,L,Non
2016,COTE-D'OR,8000124,60.0,K,Non
2016,COTE-D'OR,8100283,65.0,L,Non
2016,COTE-D'OR,8100291,60.0,L,Non
2016,COTE-D'OR,8100345,0.3,K,Non
2016,COTE-D'OR,8100462,128.7,K,Oui
2016,COTE-D'OR,8100472,135.0,L,Non
2016,COTE-D'OR,8200216,3518.1,L,Non
2016,COTE-D'OR,8200307,19483.8,L,Non
2016,COTE-D'OR,8200538,90.0,L,Non
2016,COTE-D'OR,8300032,20.8,L,Oui
2016,COTE-D'OR,8300214,230.0,L,Non
2016,COTE-D'OR,8300243,10963.0,L,Non
2016,COTE-D'OR,8400096,552.0,L,Non
2016,COTE-D'OR,8400098,3.1,L,Oui
2016,COTE-D'OR,8400255,2.9,K,Non
2016,COTE-D'OR,8400425,96.0,K,Non
2016,COTE-D'OR,8400477,76.2,K,Non
2016,COTE-D'OR,8400528,3767.0,L,Non
2016,COTE-D'OR,8400574,26726.0,L,Non
2016,COTE-D'OR,8400600,136.0,L,Non
2016,COTE-D'OR,8500023,45.0,K,Non
2016,COTE-D'OR,8500160,2190.1,L,Non
2016,COTE-D'OR,8500174,15.5,L,Non
2016,COTE-D'OR,8500194,32.0,L,Non
2016,COTE-D'OR,8500351,108.6,K,Oui
2016,COTE-D'OR,8500469,0.2,K,Non
2016,COTE-D'OR,8500683,1675.0,L,Non
2016,COTE-D'OR,8600027,475.0,K,Non
2016,COTE-D'OR,8600028,10.0,L,Non
2016,COTE-D'OR,8600031,1640.0,L,Non
2016,COTE-D'OR,8600068,52.0,L,Non
2016,COTE-D'OR,8600196,4.6,L,Non
2016,COTE-D'OR,8600232,2800.0,L,Non
2016,COTE-D'OR,8600243,12240.0,L,Non
2016,COTE-D'OR,8600330,5.0,L,Non
2016,COTE-D'OR,8600349,13.6,K,Oui
2016,COTE-D'OR,8600395,9.9,K,Oui
2016,COTE-D'OR,8700002,70.0,L,Non
2016,COTE-D'OR,8700020,530.0,L,Non
2016,COTE-D'OR,8700107,3261.4,K,Non
2016,COTE-D'OR,8700111,43.4,K,Oui
2016,COTE-D'OR,8700177,200.0,K,Non
2016,COTE-D'OR,8700196,30.0,L,Non
2016,COTE-D'OR,8700240,880.0,L,Non
2016,COTE-D'OR,8700444,55.0,L,Non
2016,COTE-D'OR,8700462,31670.0,L,Non
2016,COTE-D'OR,8700525,290.0,K,Non
2016,COTE-D'OR,8700542,65.0,L,Non
2016,COTE-D'OR,8700621,69.7,L,Oui
2016,COTE-D'OR,8700702,50.0,K,Non
2016,COTE-D'OR,8800006,11.0,L,Non
2016,COTE-D'OR,8800011,5962.0,L,Non
2016,COTE-D'OR,8800061,3600.0,L,Non
2016,COTE-D'OR,8800140,80.0,L,Non
2016,COTE-D'OR,8800161,47550.0,L,Non
2016,COTE-D'OR,8800199,275.0,L,Non
2016,COTE-D'OR,8800395,8445.0,L,Non
2016,COTE-D'OR,8800469,15.5,L,Oui
2016,COTE-D'OR,8800488,18480.0,L,Non
2016,COTE-D'OR,8800504,369.0,L,Non
2016,COTE-D'OR,8800519,167.2,K,Oui
2016,COTE-D'OR,8800532,6.6,L,Non
2016,COTE-D'OR,8800603,32230.0,L,Non
2016,COTE-D'OR,8800827,3090.0,L,Non
2016,COTE-D'OR,8800841,762.5,L,Non
2016,COTE-D'OR,8800941,7860.0,K,Non
2016,COTE-D'OR,8820680,194.4,K,Oui
2016,COTE-D'OR,8900137,300.0,L,Non
2016,COTE-D'OR,8900153,7440.0,L,Non
2016,COTE-D'OR,8900564,2456.0,L,Non
2016,COTE-D'OR,8900618,0.2,K,Oui
2016,COTE-D'OR,8900619,1.8,K,Oui
2016,COTE-D'OR,8900669,10.0,L,Non
2016,COTE-D'OR,8900677,10.0,K,Non
2016,COTE-D'OR,8900681,5947.0,L,Non
2016,COTE-D'OR,8920639,498.0,K,Oui
2016,COTE-D'OR,9000069,10.0,L,Non
2016,COTE-D'OR,9000144,3374.0,L,Non
2016,COTE-D'OR,9000184,52890.0,L,Non
2016,COTE-D'OR,9000198,170.0,L,Non
2016,COTE-D'OR,9000222,101766.2,L,Non
2016,COTE-D'OR,9000259,42.0,K,Non
2016,COTE-D'OR,9000282,16230.0,L,Non
2016,COTE-D'OR,9000359,0.2,K,Oui
2016,COTE-D'OR,9000360,3.8,K,Oui
2016,COTE-D'OR,9000361,9.6,K,Oui
2016,COTE-D'OR,9000471,20550.0,L,Non
2016,COTE-D'OR,9000490,1712.0,L,Non
2016,COTE-D'OR,9000618,3.6,K,Non
2016,COTE-D'OR,9000619,2770.0,L,Non
2016,COTE-D'OR,9000647,18.0,L,Oui
2016,COTE-D'OR,9000676,1.0,K,Non
2016,COTE-D'OR,9000741,225.4,L,Non
2016,COTE-D'OR,9000753,77160.0,K,Non
2016,COTE-D'OR,9000833,9492.0,L,Non
2016,COTE-D'OR,9100034,370.0,L,Non
2016,COTE-D'OR,9100046,2526.0,L,Non
2016,COTE-D'OR,9100156,85.0,L,Non
2016,COTE-D'OR,9100231,7022.5,K,Oui
2016,COTE-D'OR,9100296,8875.0,L,Non
2016,COTE-D'OR,9100418,1720.0,L,Non
2016,COTE-D'OR,9100438,30.0,L,Non
2016,COTE-D'OR,9100504,55.0,L,Non
2016,COTE-D'OR,9100505,10280.0,L,Non
2016,COTE-D'OR,9100525,27.0,K,Oui
2016,COTE-D'OR,9100537,2780.0,L,Non
2016,COTE-D'OR,9100558,138.7,K,Oui
2016,COTE-D'OR,9100624,500.0,L,Non
2016,COTE-D'OR,9100636,90.0,L,Non
2016,COTE-D'OR,9100645,67.0,L,Non
2016,COTE-D'OR,9100650,512.6,L,Oui
2016,COTE-D'OR,9120616,16181.9,K,Oui
2016,COTE-D'OR,9200020,40.0,L,Non
2016,COTE-D'OR,9200022,15961.1,L,Non
2016,COTE-D'OR,9200062,3.0,K,Non
2016,COTE-D'OR,9200073,0.2,K,Non
2016,COTE-D'OR,9200078,565.0,L,Non
2016,COTE-D'OR,9200091,671.4,L,Non
2016,COTE-D'OR,9200135,384.1,K,Oui
2016,COTE-D'OR,9200145,0.8,L,Oui
2016,COTE-D'OR,9200159,615.0,L,Non
2016,COTE-D'OR,9200214,1300.0,K,Non
2016,COTE-D'OR,9200215,5350.0,K,Non
2016,COTE-D'OR,9200262,169.1,L,Non
2016,COTE-D'OR,9200313,6.0,L,Non
2016,COTE-D'OR,9200317,1150.0,L,Non
2016,COTE-D'OR,9200331,135.0,L,Non
2016,COTE-D'OR,9200370,950.0,L,Non
2016,COTE-D'OR,9200380,10.0,K,Non
2016,COTE-D'OR,9200383,87.0,K,Non
2016,COTE-D'OR,9200392,2300.0,L,Non
2016,COTE-D'OR,9200436,4845.3,L,Non
2016,COTE-D'OR,9200461,500.0,L,Non
2016,COTE-D'OR,9200482,399.5,K,Oui
2016,COTE-D'OR,9200493,18.0,K,Non
2016,COTE-D'OR,9200494,21.6,L,Non
2016,COTE-D'OR,9200512,234.3,L,Oui
2016,COTE-D'OR,9200532,25.2,L,Oui
2016,COTE-D'OR,9200548,435.5,L,Non
2016,COTE-D'OR,9300027,840.3,L,Oui
2016,COTE-D'OR,9300034,21.0,L,Non
2016,COTE-D'OR,9300050,91.0,L,Oui
2016,COTE-D'OR,9300108,20.0,K,Non
2016,COTE-D'OR,9300111,12.4,L,Oui
2016,COTE-D'OR,9300186,1.0,K,Non
2016,COTE-D'OR,9300189,4535.2,L,Oui
2016,COTE-D'OR,9300194,40.0,L,Non
2016,COTE-D'OR,9300233,20.0,L,Non
2016,COTE-D'OR,9300241,1712.0,L,Oui
2016,COTE-D'OR,9300257,12.0,L,Non
2016,COTE-D'OR,9300270,4.6,L,Non
2016,COTE-D'OR,9300285,128.0,L,Non
2016,COTE-D'OR,9300301,9.0,L,Oui
2016,COTE-D'OR,9300305,797.2,L,Non
2016,COTE-D'OR,9300309,2059.0,L,Non
2016,COTE-D'OR,9300326,4.5,K,Oui
2016,COTE-D'OR,9300396,1600.0,L,Non
2016,COTE-D'OR,9300412,854.6,K,Non
2016,COTE-D'OR,9300504,2090.0,L,Non
2016,COTE-D'OR,9300557,75.0,L,Non
2016,COTE-D'OR,9300571,10.4,K,Oui
2016,COTE-D'OR,9400008,121.7,L,Non
2016,COTE-D'OR,9400012,3.0,L,Non
2016,COTE-D'OR,9400039,11.1,L,Oui
2016,COTE-D'OR,9400052,3738.0,L,Non
2016,COTE-D'OR,9400067,105.0,K,Non
2016,COTE-D'OR,9400085,132.0,L,Non
2016,COTE-D'OR,9400109,625.0,K,Oui
2016,COTE-D'OR,9400133,3165.0,L,Non
2016,COTE-D'OR,9400134,411.0,L,Non
2016,COTE-D'OR,9400162,620.0,L,Non
2016,COTE-D'OR,9400210,4.0,K,Oui
2016,COTE-D'OR,9400280,475.0,K,Non
2016,COTE-D'OR,9400336,405.0,L,Non
2016,COTE-D'OR,9400354,1300.0,L,Non
2016,COTE-D'OR,9400367,17489.9,L,Non
2016,COTE-D'OR,9400389,1910.0,L,Non
2016,COTE-D'OR,9400409,2.8,L,Non
2016,COTE-D'OR,9400456,126.0,K,Oui
2016,COTE-D'OR,9400479,10.0,L,Non
2016,COTE-D'OR,9400483,180.0,K,Non
2016,COTE-D'OR,9400494,118.0,L,Non
2016,COTE-D'OR,9400495,387.5,L,Oui
2016,COTE-D'OR,9400525,940.0,L,Non
2016,COTE-D'OR,9420112,774.0,K,Oui
2016,COTE-D'OR,9420113,8150.6,K,Oui
2016,COTE-D'OR,9500002,1398.0,L,Oui
2016,COTE-D'OR,9500011,1500.0,L,Non
2016,COTE-D'OR,9500040,3752.0,L,Non
2016,COTE-D'OR,9500107,205.0,L,Non
2016,COTE-D'OR,9500135,7849.4,K,Oui
2016,COTE-D'OR,9500147,327.0,K,Oui
2016,COTE-D'OR,9500148,33.2,K,Oui
2016,COTE-D'OR,9500150,749.0,L,Oui
2016,COTE-D'OR,9500159,90.0,L,Oui
2016,COTE-D'OR,9500161,5.0,L,Oui
2016,COTE-D'OR,9500199,11.0,L,Oui
2016,COTE-D'OR,9500213,474.2,L,Non
2016,COTE-D'OR,9500219,240.0,L,Non
2016,COTE-D'OR,9500223,15820.0,L,Non
2016,COTE-D'OR,9500229,21.0,K,Oui
2016,COTE-D'OR,9500244,18.8,L,Oui
2016,COTE-D'OR,9500281,2613.9,K,Oui
2016,COTE-D'OR,9500302,1322.2,K,Oui
2016,COTE-D'OR,9500341,212.4,K,Oui
2016,COTE-D'OR,9500364,16.7,L,Oui
2016,COTE-D'OR,9500414,19.7,L,Oui
2016,COTE-D'OR,9500432,2.0,L,Non
2016,COTE-D'OR,9500452,265.7,K,Oui
2016,COTE-D'OR,9500506,41450.0,L,Non
2016,COTE-D'OR,9500541,295.0,L,Non
2016,COTE-D'OR,9500551,5.0,L,Non
2016,COTE-D'OR,9500568,177.2,K,Non
2016,COTE-D'OR,9500581,30795.0,L,Non
2016,COTE-D'OR,9500595,22.0,L,Non
2016,COTE-D'OR,9500628,996.0,K,Non
2016,COTE-D'OR,9500642,3740.0,L,Non
2016,COTE-D'OR,9500649,372.0,K,Non
2016,COTE-D'OR,9600001,14358.2,K,Non
2016,COTE-D'OR,9600018,7.0,L,Non
2016,COTE-D'OR,9600022,7.0,L,Oui
2016,COTE-D'OR,9600025,42.0,K,Non
2016,COTE-D'OR,9600056,13.1,K,Non
2016,COTE-D'OR,9600091,15.2,K,Oui
2016,COTE-D'OR,9600093,2160.0,L,Non
2016,COTE-D'OR,9600097,33.0,L,Oui
2016,COTE-D'OR,9600103,1755.0,K,Non
2016,COTE-D'OR,9600120,10.0,K,Non
2016,COTE-D'OR,9600141,1.6,L,Oui
2016,COTE-D'OR,9600197,28.2,K,Non
2016,COTE-D'OR,9600199,390.0,K,Non
2016,COTE-D'OR,9600201,3955.0,L,Non
2016,COTE-D'OR,9600229,10.0,L,Non
2016,COTE-D'OR,9600233,70.0,L,Non
2016,COTE-D'OR,9600299,158.0,K,Oui
2016,COTE-D'OR,9600318,87.8,L,Oui
2016,COTE-D'OR,9600319,21941.1,L,Oui
2016,COTE-D'OR,9600368,6837.8,K,Non
2016,COTE-D'OR,9600370,1505.0,L,Non
2016,COTE-D'OR,9600386,28.0,K,Oui
2016,COTE-D'OR,9600390,44810.0,L,Oui
2016,COTE-D'OR,9600392,15070.0,L,Non
2016,COTE-D'OR,9600395,58.0,K,Non
2016,COTE-D'OR,9600398,73.2,K,Non
2016,COTE-D'OR,9600404,29.5,L,Oui
2016,COTE-D'OR,9600433,6.0,K,Non
2016,COTE-D'OR,9600488,7.4,K,Oui
2016,COTE-D'OR,9600509,68.0,K,Non
2016,COTE-D'OR,9600516,168.0,K,Non
2016,COTE-D'OR,9600526,0.1,K,Non
2016,COTE-D'OR,9600548,15.0,L,Non
2016,COTE-D'OR,9600550,904.0,L,Non
2016,COTE-D'OR,9700009,2340.0,L,Non
2016,COTE-D'OR,9700038,0.7,L,Oui
2016,COTE-D'OR,9700065,29.0,L,Non
2016,COTE-D'OR,9700070,37.2,K,Non
2016,COTE-D'OR,9700164,285.0,K,Non
2016,COTE-D'OR,9700214,55.2,K,Non
2016,COTE-D'OR,9700216,1.1,L,Non
2016,COTE-D'OR,9700259,585.4,L,Oui
2016,COTE-D'OR,9700278,1418.6,K,Non
2016,COTE-D'OR,9700329,60.0,L,Non
2016,COTE-D'OR,9700332,125.7,L,Oui
2016,COTE-D'OR,9700338,280.0,L,Non
2016,COTE-D'OR,9700350,644.0,L,Non
2016,COTE-D'OR,9700358,1.2,K,Oui
2016,COTE-D'OR,9700369,10.0,L,Non
2016,COTE-D'OR,9700392,273.6,K,Non
2016,COTE-D'OR,9700401,3428.5,K,Non
2016,COTE-D'OR,9700420,1908.0,L,Non
2016,COTE-D'OR,9700425,5.0,L,Non
2016,COTE-D'OR,9700446,2605.0,L,Non
2016,COTE-D'OR,9700463,224.0,K,Non
2016,COTE-D'OR,9700521,641.5,L,Oui
2016,COTE-D'OR,9700554,55.0,L,Non
2016,COTE-D'OR,9800018,36689.6,L,Non
2016,COTE-D'OR,9800054,2706.0,K,Non
2016,COTE-D'OR,9800076,0.2,L,Oui
2016,COTE-D'OR,9800085,115.0,L,Non
2016,COTE-D'OR,9800096,175.0,L,Oui
2016,COTE-D'OR,9800100,4360.0,L,Non
2016,COTE-D'OR,9800106,37.0,K,Non
2016,COTE-D'OR,9800126,65.6,K,Oui
2016,COTE-D'OR,9800144,103.3,K,Non
2016,COTE-D'OR,9800182,6960.0,L,Non
2016,COTE-D'OR,9800194,40.0,L,Oui
2016,COTE-D'OR,9800198,3.0,L,Non
2016,COTE-D'OR,9800201,4603.2,L,Non
2016,COTE-D'OR,9800213,230.0,L,Non
2016,COTE-D'OR,9800217,8.0,K,Non
2016,COTE-D'OR,9800244,1029.0,K,Oui
2016,COTE-D'OR,9800245,80135.0,K,Non
2016,COTE-D'OR,9800259,270.0,L,Non
2016,COTE-D'OR,9800277,92.0,L,Non
2016,COTE-D'OR,9800289,37.2,L,Non
2016,COTE-D'OR,9800294,2700.0,L,Non
2016,COTE-D'OR,9800321,11.8,L,Oui
2016,COTE-D'OR,9800330,3141.0,K,Non
2016,COTE-D'OR,9800336,6386.5,L,Non
2016,COTE-D'OR,9800343,12915.0,L,Non
2016,COTE-D'OR,9800344,209.7,L,Non
2016,COTE-D'OR,9800347,33.3,L,Non
2016,COTE-D'OR,9800350,27.5,L,Oui
2016,COTE-D'OR,9800365,4800.0,K,Non
2016,COTE-D'OR,9800374,27.8,K,Non
2016,COTE-D'OR,9800392,65.0,L,Non
2016,COTE-D'OR,9800400,22696.6,K,Non
2016,COTE-D'OR,9800402,37.8,L,Oui
2016,COTE-D'OR,9800414,280.0,L,Non
2016,COTE-D'OR,9800420,5347.6,L,Non
2016,COTE-D'OR,9800432,2.0,L,Oui
2016,COTE-D'OR,9800453,93.0,L,Non
2016,COTE-D'OR,9800458,382.0,L,Non
2016,COTE-D'OR,9800474,12270.0,K,Non
2016,COTE-D'OR,9800481,1073.0,L,Oui
2016,COTE-D'OR,9800484,16.0,L,Non
2016,COTE-D'OR,9800496,312.0,L,Non
2016,COTE-D'OR,9800514,104.2,K,Non
2016,COTE-D'OR,9800524,0.5,L,Oui
2016,COTE-D'OR,9800526,542.5,K,Non
2016,COTE-D'OR,9800528,145.0,L,Non
2016,COTE-D'OR,9900014,4.6,L,Oui
2016,COTE-D'OR,9900037,179.6,K,Non
2016,COTE-D'OR,9900039,12.0,L,Oui
2016,COTE-D'OR,9900047,1885.0,L,Non
2016,COTE-D'OR,9900104,21525.0,L,Non
2016,COTE-D'OR,9900119,606.9,K,Oui
2016,COTE-D'OR,9900133,50.0,L,Non
2016,COTE-D'OR,9900134,2.3,L,Oui
2016,COTE-D'OR,9900138,5099.0,L,Non
2016,COTE-D'OR,9900143,5.5,L,Oui
2016,COTE-D'OR,9900189,1172.0,K,Non
2016,COTE-D'OR,9900200,96.0,L,Oui
2016,COTE-D'OR,9900201,20.0,L,Non
2016,COTE-D'OR,9900206,182.5,L,Non
2016,COTE-D'OR,9900227,11355.2,L,Non
2016,COTE-D'OR,9900242,5300.0,K,Non
2016,COTE-D'OR,9900251,4020.0,L,Non
2016,COTE-D'OR,9900254,925.0,L,Oui
2016,COTE-D'OR,9900257,1907.0,K,Oui
2016,COTE-D'OR,9900262,10.1,K,Non
2016,COTE-D'OR,9900269,520.0,L,Non
2016,COTE-D'OR,9900282,42.6,L,Oui
2016,COTE-D'OR,9900331,200.0,L,Non
2016,COTE-D'OR,9900340,2400.0,L,Non
2016,COTE-D'OR,9900354,2118.5,K,Non
2016,COTE-D'OR,9900360,335.0,K,Oui
2016,COTE-D'OR,9900371,78.8,K,Oui
2016,COTE-D'OR,9900411,530.0,L,Non
2016,COTE-D'OR,9900412,3767.0,L,Non
2016,COTE-D'OR,9900414,21.1,K,Non
2016,COTE-D'OR,9900446,1038.5,K,Non
2016,COTES-D'ARMOR,1030003,4.9,L,Oui
2016,COTES-D'ARMOR,2000001,0.1,L,Oui
2016,COTES-D'ARMOR,2000003,3185.0,L,Non
2016,COTES-D'ARMOR,2000017,36.9,L,Oui
2016,COTES-D'ARMOR,2000018,1620.0,K,Non
